ano;sigla_uf;id_municipio;tipo_rebanho;quantidade
1987;MS;5005707;Suíno - total;3995
1987;MS;5005806;Suíno - total;6500
1987;MS;5006200;Suíno - total;4685
1987;MS;5006309;Suíno - total;33650
1987;MS;5006606;Suíno - total;16100
1987;MS;5006903;Suíno - total;5565
1987;MS;5007208;Suíno - total;9025
1987;MS;5007406;Suíno - total;6540
1987;MS;5007703;Suíno - total;8500
1987;MS;5000807;Galináceos - galinhas;13494
1987;MS;5001102;Galináceos - galinhas;30100
1987;MS;5001243;Galináceos - galinhas;14500
1987;MS;5002100;Galináceos - galinhas;6945
1987;MS;5002605;Galináceos - galinhas;19397
1987;MS;5002704;Galináceos - galinhas;34030
1987;MS;5002902;Galináceos - galinhas;23960
1987;MS;5003207;Galináceos - galinhas;22320
1987;MS;5003454;Galináceos - galinhas;19921
1987;MS;5003751;Galináceos - galinhas;16980
1987;MS;5004502;Galináceos - galinhas;16166
1987;MS;5004908;Galináceos - galinhas;14865
1987;MS;5005103;Galináceos - galinhas;4336
1987;MS;5005202;Galináceos - galinhas;3480
1987;MS;5005400;Galináceos - galinhas;22116
1987;MS;5005608;Galináceos - galinhas;27500
1987;MS;5006200;Galináceos - galinhas;12212
1987;MS;5006606;Galináceos - galinhas;29500
1987;MS;5007208;Galináceos - galinhas;22593
1987;MS;5007307;Galináceos - galinhas;5149
1987;MS;5007802;Galináceos - galinhas;7800
1987;MS;5007950;Galináceos - galinhas;3800
1987;MS;5007976;Galináceos - galinhas;6837
2021;MS;5000807;Bovino;249583
2021;MS;5000856;Bovino;54447
2021;MS;5000906;Bovino;39080
2021;MS;5002001;Bovino;151664
2021;MS;5002100;Bovino;373218
2021;MS;5002159;Bovino;158116
2021;MS;5002902;Bovino;233276
2021;MS;5002951;Bovino;108859
2021;MS;5003207;Bovino;1838542
2021;MS;5003256;Bovino;141340
2021;MS;5003900;Bovino;243868
2021;MS;5004106;Bovino;99034
2021;MS;5004502;Bovino;26282
2021;MS;5004601;Bovino;162792
2021;MS;5004700;Bovino;129157
2021;MS;5005103;Bovino;101156
2021;MS;5005400;Bovino;143279
2021;MS;5005806;Bovino;387559
2021;MS;5006309;Bovino;470388
2021;MS;5006408;Bovino;260248
2021;MS;5006606;Bovino;90368
2021;MS;5006903;Bovino;664620
2021;MS;5007208;Bovino;91822
2021;MS;5007406;Bovino;565449
2021;MS;5007703;Bovino;55875
2021;MS;5007802;Bovino;135404
2021;MS;5007901;Bovino;207023
2021;MS;5008305;Bovino;499600
2021;MS;5000203;Equino;7188
2021;MS;5000856;Equino;1856
2021;MS;5000906;Equino;1854
2021;MS;5001243;Equino;1485
2021;MS;5001904;Equino;4259
2021;MS;5002100;Equino;8738
2021;MS;5002902;Equino;4718
2021;MS;5003207;Equino;45184
2021;MS;5003256;Equino;4315
2021;MS;5003702;Equino;4517
2021;MS;5004601;Equino;4454
2021;MS;5004700;Equino;3033
2021;MS;5004908;Equino;4043
2021;MS;5005152;Equino;1759
2021;MS;5005202;Equino;432
2021;MS;5005707;Equino;3906
2021;MS;5005806;Equino;6991
2021;MS;5006309;Equino;10466
2021;MS;5006408;Equino;4132
2021;MS;5006606;Equino;12373
2021;MS;5007208;Equino;2533
2021;MS;5007406;Equino;10647
2021;MS;5007703;Equino;2207
2021;MS;5007802;Equino;3346
2021;MS;5007950;Equino;3098
2021;MS;5007976;Equino;1813
2021;MS;5008305;Equino;10184
2021;MS;5000203;Caprino;224
2021;MS;5000708;Caprino;281
2021;MS;5000807;Caprino;152
2021;MS;5001508;Caprino;166
2021;MS;5002100;Caprino;410
2021;MS;5002209;Caprino;224
2021;MS;5002605;Caprino;325
2021;MS;5002803;Caprino;664
2021;MS;5002902;Caprino;174
2021;MS;5002951;Caprino;41
2021;MS;5003751;Caprino;2
2021;MS;5003801;Caprino;9
2021;MS;5004007;Caprino;65
2021;MS;5004502;Caprino;58
2021;MS;5004601;Caprino;174
2021;MS;5004700;Caprino;131
2021;MS;5004809;Caprino;14
2021;MS;5004908;Caprino;265
2021;MS;5005251;Caprino;230
2021;MS;5005608;Caprino;458
2021;MS;5005681;Caprino;52
2021;MS;5005707;Caprino;227
2021;MS;5005806;Caprino;623
2021;MS;5006002;Caprino;251
2021;MS;5006259;Caprino;118
2021;MS;5006309;Caprino;420
2021;MS;5007208;Caprino;20
2021;MS;5007307;Caprino;40
2021;MS;5007695;Caprino;276
2021;MS;5007802;Caprino;60
2021;MS;5007976;Caprino;54
2021;MS;5008008;Caprino;28
2021;MS;5008404;Caprino;35
2021;MS;5000203;Bubalino;118
2021;MS;5000609;Bubalino;212
2021;MS;5001003;Bubalino;119
2021;MS;5001904;Bubalino;63
2021;MS;5002209;Bubalino;58
2021;MS;5002308;Bubalino;25
2021;MS;5002605;Bubalino;122
2021;MS;5002803;Bubalino;306
2021;MS;5003207;Bubalino;4820
2021;MS;5003454;Bubalino;38
2021;MS;5003702;Bubalino;34
2021;MS;5003900;Bubalino;2
2021;MS;5004007;Bubalino;3
2021;MS;5004106;Bubalino;80
2021;MS;5004700;Bubalino;15
2021;MS;5005103;Bubalino;64
2021;MS;5005152;Bubalino;1
2021;MS;5005608;Bubalino;402
2021;MS;5005681;Bubalino;6
2021;MS;5005806;Bubalino;405
2021;MS;5007109;Bubalino;102
2021;MS;5008008;Codornas;107373
2021;MS;5000807;Suíno - total;1417
2021;MS;5000856;Suíno - total;772
2021;MS;5000906;Suíno - total;947
2021;MS;5002159;Suíno - total;831
2021;MS;5002209;Suíno - total;2155
2021;MS;5002308;Suíno - total;123669
2021;MS;5002407;Suíno - total;28421
2021;MS;5002951;Suíno - total;1020
2021;MS;5003108;Suíno - total;1226
2021;MS;5003157;Suíno - total;1277
2021;MS;5003207;Suíno - total;4454
2021;MS;5003256;Suíno - total;2066
2021;MS;5003751;Suíno - total;627
2021;MS;5004007;Suíno - total;250353
2021;MS;5004106;Suíno - total;971
2021;MS;5004908;Suíno - total;14631
2021;MS;5005103;Suíno - total;141076
2021;MS;5005251;Suíno - total;28323
2021;MS;5005400;Suíno - total;7301
2021;MS;5005681;Suíno - total;1808
2021;MS;5006002;Suíno - total;1983
2021;MS;5006259;Suíno - total;823
2021;MS;5006408;Suíno - total;522
2021;MS;5007307;Suíno - total;867
2021;MS;5007406;Suíno - total;8882
2021;MS;5007505;Suíno - total;3840
2021;MS;5007554;Suíno - total;829
2021;MS;5007695;Suíno - total;222546
2021;MS;5007935;Suíno - total;1014
2021;MS;5008008;Suíno - total;7212
2021;MS;5008305;Suíno - total;846
2021;MS;5000807;Galináceos - galinhas;3342
2021;MS;5000856;Galináceos - galinhas;5098
2021;MS;5001003;Galináceos - galinhas;13804
2021;MS;5001243;Galináceos - galinhas;11889
2021;MS;5002001;Galináceos - galinhas;5822
2021;MS;5002159;Galináceos - galinhas;16774
2021;MS;5002209;Galináceos - galinhas;9570
2021;MS;5002308;Galináceos - galinhas;4244
2021;MS;5002605;Galináceos - galinhas;9530
2021;MS;5002704;Galináceos - galinhas;37907
2021;MS;5002902;Galináceos - galinhas;202693
2021;MS;5002951;Galináceos - galinhas;6361
2021;MS;5003108;Galináceos - galinhas;12325
2021;MS;5003157;Galináceos - galinhas;5926
2021;MS;5003207;Galináceos - galinhas;11747
2021;MS;5003454;Galináceos - galinhas;9320
2021;MS;5003488;Galináceos - galinhas;17608
2021;MS;5003702;Galináceos - galinhas;454034
2021;MS;5003801;Galináceos - galinhas;8606
2021;MS;5003900;Galináceos - galinhas;5660
2021;MS;5004007;Galináceos - galinhas;7735
2021;MS;5004601;Galináceos - galinhas;29710
2021;MS;5004700;Galináceos - galinhas;1121258
2021;MS;5004809;Galináceos - galinhas;6396
2021;MS;5005103;Galináceos - galinhas;150000
2021;MS;5005152;Galináceos - galinhas;2512
2021;MS;5005202;Galináceos - galinhas;2022
2021;MS;5005251;Galináceos - galinhas;30335
2021;MS;5005707;Galináceos - galinhas;85000
2021;MS;5006002;Galináceos - galinhas;6583
2021;MS;5006903;Galináceos - galinhas;6000
2021;MS;5007554;Galináceos - galinhas;5835
2021;MS;5000807;Suíno - matrizes de suínos;294
2021;MS;5000906;Suíno - matrizes de suínos;64
2021;MS;5001102;Suíno - matrizes de suínos;149
2021;MS;5001243;Suíno - matrizes de suínos;275
2021;MS;5001904;Suíno - matrizes de suínos;331
2021;MS;5003108;Suíno - matrizes de suínos;106
2021;MS;5003157;Suíno - matrizes de suínos;134
2021;MS;5003488;Suíno - matrizes de suínos;45
2021;MS;5003751;Suíno - matrizes de suínos;156
2021;MS;5003801;Suíno - matrizes de suínos;211
2021;MS;5004007;Suíno - matrizes de suínos;5417
2021;MS;5004106;Suíno - matrizes de suínos;81
2021;MS;5005202;Suíno - matrizes de suínos;7
2021;MS;5005400;Suíno - matrizes de suínos;1227
2021;MS;5005608;Suíno - matrizes de suínos;32
2021;MS;5006200;Suíno - matrizes de suínos;166
2021;MS;5007208;Suíno - matrizes de suínos;3042
2021;MS;5007406;Suíno - matrizes de suínos;178
2021;MS;5007505;Suíno - matrizes de suínos;65
2021;MS;5007802;Suíno - matrizes de suínos;45
2021;MS;5007976;Suíno - matrizes de suínos;194
2021;MS;5008008;Suíno - matrizes de suínos;1055
2008;MS;5000609;Bovino;392520
2008;MS;5001003;Bovino;207449
2008;MS;5002001;Bovino;202978
2008;MS;5002407;Bovino;140428
2008;MS;5002605;Bovino;582605
2008;MS;5002803;Bovino;256050
2008;MS;5002902;Bovino;269560
2008;MS;5002951;Bovino;199362
2008;MS;5003157;Bovino;78482
2008;MS;5003256;Bovino;310835
2008;MS;5003306;Bovino;449392
2008;MS;5003488;Bovino;217298
2008;MS;5003702;Bovino;215918
2008;MS;5003801;Bovino;17168
2008;MS;5003900;Bovino;169602
2008;MS;5004106;Bovino;142393
2008;MS;5004502;Bovino;47429
2008;MS;5005004;Bovino;201400
2008;MS;5005152;Bovino;132241
2008;MS;5005806;Bovino;381840
2008;MS;5006309;Bovino;484373
2008;MS;5006408;Bovino;259437
2008;MS;5007208;Bovino;178342
2008;MS;5007901;Bovino;331829
2008;MS;5000609;Equino;5710
2008;MS;5000708;Equino;4135
2008;MS;5000807;Equino;5360
2008;MS;5001003;Equino;4992
2008;MS;5001243;Equino;1390
2008;MS;5002605;Equino;6757
2008;MS;5002902;Equino;4554
2008;MS;5003157;Equino;1806
2008;MS;5003306;Equino;6389
2008;MS;5003702;Equino;4655
2008;MS;5003751;Equino;2462
2008;MS;5004106;Equino;2682
2008;MS;5005681;Equino;1504
2008;MS;5005707;Equino;4970
2008;MS;5006200;Equino;6151
2008;MS;5006358;Equino;1877
2008;MS;5006408;Equino;3757
2008;MS;5007109;Equino;10451
2008;MS;5007406;Equino;8505
2008;MS;5007695;Equino;3346
2008;MS;5007703;Equino;1710
2008;MS;5007950;Equino;2468
2008;MS;5008404;Equino;1372
2008;MS;5001102;Caprino;540
2008;MS;5002209;Caprino;855
2008;MS;5002704;Caprino;1850
2008;MS;5003207;Caprino;1993
2008;MS;5003256;Caprino;325
2008;MS;5004106;Caprino;238
2008;MS;5004908;Caprino;300
2008;MS;5005202;Caprino;961
2008;MS;5005806;Caprino;1310
2008;MS;5006259;Caprino;91
2008;MS;5006309;Caprino;389
2008;MS;5006358;Caprino;388
2008;MS;5007208;Caprino;205
2008;MS;5007554;Caprino;298
2008;MS;5007695;Caprino;432
2008;MS;5007935;Caprino;445
2008;MS;5001102;Bubalino;380
2008;MS;5001904;Bubalino;32
2008;MS;5002100;Bubalino;208
2008;MS;5002159;Bubalino;190
2008;MS;5002605;Bubalino;104
2008;MS;5003207;Bubalino;2304
2008;MS;5003454;Bubalino;31
2008;MS;5003488;Bubalino;21
2008;MS;5004106;Bubalino;103
2008;MS;5004304;Bubalino;345
2008;MS;5005608;Bubalino;822
2008;MS;5006200;Bubalino;1465
2008;MS;5006309;Bubalino;604
2008;MS;5006903;Bubalino;23
2008;MS;5007406;Bubalino;206
2008;MS;5007695;Bubalino;19
2008;MS;5007703;Bubalino;46
2008;MS;5007901;Bubalino;51
2008;MS;5007976;Bubalino;35
2008;MS;5003306;Codornas;124
2008;MS;5003702;Codornas;775
2008;MS;5000203;Suíno - total;3769
2008;MS;5001102;Suíno - total;5199
2008;MS;5002951;Suíno - total;12897
2008;MS;5003108;Suíno - total;2635
2008;MS;5003207;Suíno - total;15294
2008;MS;5003900;Suíno - total;4687
2008;MS;5004007;Suíno - total;98087
2008;MS;5004106;Suíno - total;6205
2008;MS;5004304;Suíno - total;1837
2008;MS;5005004;Suíno - total;3447
2008;MS;5005202;Suíno - total;840
2008;MS;5005251;Suíno - total;10401
2008;MS;5005400;Suíno - total;11080
2008;MS;5006259;Suíno - total;6482
2008;MS;5006309;Suíno - total;15230
2008;MS;5006358;Suíno - total;1710
2008;MS;5007109;Suíno - total;4414
2008;MS;5007208;Suíno - total;10476
2008;MS;5007554;Suíno - total;3019
2008;MS;5007695;Suíno - total;106448
2008;MS;5007935;Suíno - total;1830
2008;MS;5008305;Suíno - total;6730
2008;MS;5000609;Galináceos - galinhas;33760
2008;MS;5000807;Galináceos - galinhas;12930
2008;MS;5000906;Galináceos - galinhas;6620
2008;MS;5001904;Galináceos - galinhas;6219
2008;MS;5002100;Galináceos - galinhas;21260
2008;MS;5002209;Galináceos - galinhas;31748
2008;MS;5002704;Galináceos - galinhas;48740
2008;MS;5002902;Galináceos - galinhas;11307
2008;MS;5003157;Galináceos - galinhas;7474
2008;MS;5003207;Galináceos - galinhas;35292
2008;MS;5003900;Galináceos - galinhas;13030
2008;MS;5004007;Galináceos - galinhas;10327
2008;MS;5004601;Galináceos - galinhas;14657
2008;MS;5004809;Galináceos - galinhas;6236
2008;MS;5005103;Galináceos - galinhas;11767
2008;MS;5006002;Galináceos - galinhas;10112
2008;MS;5006408;Galináceos - galinhas;18514
2008;MS;5006903;Galináceos - galinhas;13485
2008;MS;5007307;Galináceos - galinhas;9400
2008;MS;5007505;Galináceos - galinhas;16250
2008;MS;5007802;Galináceos - galinhas;8029
2008;MS;5007901;Galináceos - galinhas;376276
2008;MS;5007935;Galináceos - galinhas;8091
2008;MS;5007976;Galináceos - galinhas;5460
1999;MS;5000252;Bovino;245514
1999;MS;5000609;Bovino;375933
1999;MS;5000708;Bovino;237900
1999;MS;5001508;Bovino;245617
1999;MS;5002100;Bovino;334744
1999;MS;5002407;Bovino;185026
1999;MS;5002704;Bovino;562227
1999;MS;5002951;Bovino;205103
1999;MS;5003157;Bovino;78283
1999;MS;5003488;Bovino;211500
1999;MS;5003504;Bovino;16636
1999;MS;5003702;Bovino;266329
1999;MS;5003801;Bovino;16043
1999;MS;5004502;Bovino;74014
1999;MS;5004601;Bovino;197990
1999;MS;5005004;Bovino;165200
1999;MS;5005152;Bovino;136170
1999;MS;5005202;Bovino;16900
1999;MS;5005681;Bovino;36538
1999;MS;5005806;Bovino;328500
1999;MS;5006002;Bovino;330827
1999;MS;5006200;Bovino;471030
1999;MS;5006358;Bovino;92414
1999;MS;5007505;Bovino;134819
1999;MS;5000203;Equino;6698
1999;MS;5000708;Equino;3550
1999;MS;5001003;Equino;4600
1999;MS;5001102;Equino;8500
1999;MS;5001508;Equino;3731
1999;MS;5001904;Equino;3658
1999;MS;5002001;Equino;3105
1999;MS;5002159;Equino;3160
1999;MS;5002605;Equino;9894
1999;MS;5002803;Equino;2910
1999;MS;5002902;Equino;4498
1999;MS;5003108;Equino;4081
1999;MS;5003256;Equino;4773
1999;MS;5003454;Equino;2640
1999;MS;5004601;Equino;3780
1999;MS;5004809;Equino;1245
1999;MS;5005004;Equino;2590
1999;MS;5005400;Equino;5560
1999;MS;5005608;Equino;4700
1999;MS;5005806;Equino;5700
1999;MS;5006002;Equino;4027
1999;MS;5006200;Equino;6030
1999;MS;5006309;Equino;9938
1999;MS;5007307;Equino;2029
1999;MS;5007406;Equino;7099
1999;MS;5007695;Equino;3294
1999;MS;5007703;Equino;2184
1999;MS;5007976;Equino;1620
1999;MS;5008404;Equino;1547
1999;MS;5000252;Caprino;103
1999;MS;5000807;Caprino;750
1999;MS;5001243;Caprino;220
1999;MS;5001508;Caprino;243
1999;MS;5002159;Caprino;400
1999;MS;5002308;Caprino;306
1999;MS;5002704;Caprino;1663
1999;MS;5003108;Caprino;158
1999;MS;5003157;Caprino;143
1999;MS;5003207;Caprino;1245
1999;MS;5003256;Caprino;306
1999;MS;5003454;Caprino;170
1999;MS;5003504;Caprino;67
1999;MS;5003702;Caprino;352
1999;MS;5004908;Caprino;206
1999;MS;5005251;Caprino;151
1999;MS;5005400;Caprino;81
1999;MS;5005608;Caprino;195
1999;MS;5005707;Caprino;155
1999;MS;5005806;Caprino;1000
1999;MS;5006002;Caprino;761
1999;MS;5006309;Caprino;309
1999;MS;5006358;Caprino;397
1999;MS;5007505;Caprino;141
1999;MS;5007695;Caprino;371
1999;MS;5007976;Caprino;135
1999;MS;5008404;Caprino;149
1999;MS;5000609;Bubalino;192
1999;MS;5000708;Bubalino;110
1999;MS;5000856;Bubalino;1605
1999;MS;5000906;Bubalino;37
1999;MS;5001243;Bubalino;98
1999;MS;5001508;Bubalino;179
1999;MS;5002209;Bubalino;360
1999;MS;5002308;Bubalino;198
1999;MS;5002951;Bubalino;121
1999;MS;5003157;Bubalino;90
1999;MS;5003256;Bubalino;190
1999;MS;5003454;Bubalino;131
1999;MS;5003751;Bubalino;115
1999;MS;5005004;Bubalino;65
1999;MS;5005152;Bubalino;166
1999;MS;5005608;Bubalino;40
1999;MS;5005681;Bubalino;195
1999;MS;5006200;Bubalino;780
1999;MS;5006408;Bubalino;80
1999;MS;5006606;Bubalino;15
1999;MS;5007109;Bubalino;655
1999;MS;5007406;Bubalino;288
1999;MS;5007703;Bubalino;128
1999;MS;5008404;Bubalino;188
1999;MS;5000203;Codornas;623
1999;MS;5001003;Codornas;349
1999;MS;5002704;Codornas;5483
1999;MS;5003306;Codornas;30
1999;MS;5003702;Codornas;794
1999;MS;5007695;Codornas;204
1999;MS;5007950;Codornas;237
1999;MS;5000203;Suíno - total;3183
1999;MS;5000609;Suíno - total;17878
1999;MS;5000807;Suíno - total;2750
1999;MS;5001003;Suíno - total;7552
1999;MS;5002001;Suíno - total;4005
1999;MS;5002159;Suíno - total;2570
1999;MS;5002308;Suíno - total;35906
1999;MS;5002951;Suíno - total;11602
1999;MS;5003207;Suíno - total;14788
1999;MS;5003488;Suíno - total;4125
1999;MS;5003751;Suíno - total;1042
1999;MS;5004502;Suíno - total;34324
1999;MS;5004601;Suíno - total;4940
1999;MS;5004700;Suíno - total;6710
1999;MS;5005103;Suíno - total;4504
1999;MS;5005152;Suíno - total;1957
1999;MS;5005251;Suíno - total;10690
1999;MS;5006903;Suíno - total;3200
1999;MS;5007109;Suíno - total;3943
1999;MS;5007208;Suíno - total;16391
1999;MS;5007307;Suíno - total;2454
1999;MS;5007505;Suíno - total;2139
1999;MS;5007695;Suíno - total;60414
1999;MS;5007703;Suíno - total;1826
1999;MS;5007802;Suíno - total;1952
1999;MS;5007976;Suíno - total;1430
1999;MS;5008404;Suíno - total;11380
1999;MS;5000203;Galináceos - galinhas;8400
1999;MS;5000252;Galináceos - galinhas;15448
1999;MS;5000807;Galináceos - galinhas;11210
1999;MS;5001102;Galináceos - galinhas;19900
1999;MS;5001243;Galináceos - galinhas;18910
1999;MS;5001508;Galináceos - galinhas;35145
1999;MS;5003157;Galináceos - galinhas;7164
1999;MS;5003454;Galináceos - galinhas;10037
1999;MS;5003801;Galináceos - galinhas;26120
1999;MS;5004403;Galináceos - galinhas;17750
1999;MS;5004601;Galináceos - galinhas;14330
1999;MS;5005004;Galináceos - galinhas;10770
1999;MS;5005608;Galináceos - galinhas;9500
1999;MS;5005707;Galináceos - galinhas;24800
1999;MS;5006259;Galináceos - galinhas;24610
1999;MS;5006309;Galináceos - galinhas;54507
1999;MS;5006408;Galináceos - galinhas;16103
1999;MS;5007208;Galináceos - galinhas;16410
1999;MS;5007307;Galináceos - galinhas;9947
1999;MS;5007406;Galináceos - galinhas;21889
1999;MS;5007505;Galináceos - galinhas;14667
1999;MS;5007802;Galináceos - galinhas;8562
1999;MS;5007935;Galináceos - galinhas;6881
1999;MS;5007976;Galináceos - galinhas;4650
1999;MS;5008008;Galináceos - galinhas;483559
1989;MS;5000203;Bovino;421410
1989;MS;5000708;Bovino;130460
1989;MS;5000807;Bovino;274830
1989;MS;5000906;Bovino;97940
1989;MS;5001904;Bovino;181749
1989;MS;5002951;Bovino;170358
1989;MS;5003702;Bovino;257500
1989;MS;5004502;Bovino;71274
1989;MS;5004601;Bovino;254630
1989;MS;5005152;Bovino;136010
1989;MS;5005202;Bovino;15714
1989;MS;5005681;Bovino;78470
1989;MS;5006408;Bovino;194141
1989;MS;5007703;Bovino;115990
1989;MS;5007901;Bovino;441944
1989;MS;5007976;Bovino;65837
1989;MS;5008404;Bovino;27629
1989;MS;5000203;Equino;3440
1989;MS;5000906;Equino;2100
1989;MS;5001904;Equino;3750
1989;MS;5002001;Equino;2830
1989;MS;5002605;Equino;8505
1989;MS;5003207;Equino;30549
1989;MS;5003306;Equino;11209
1989;MS;5003454;Equino;2600
1989;MS;5003504;Equino;613
1989;MS;5003751;Equino;1530
1989;MS;5003801;Equino;1260
1989;MS;5004007;Equino;2870
1989;MS;5004502;Equino;1238
1989;MS;5004601;Equino;2580
1989;MS;5005103;Equino;2131
1989;MS;5005608;Equino;3850
1989;MS;5005707;Equino;3170
1989;MS;5006408;Equino;3880
1989;MS;5007695;Equino;3582
1989;MS;5007802;Equino;3660
1989;MS;5000609;Caprino;1226
1989;MS;5001243;Caprino;320
1989;MS;5001904;Caprino;370
1989;MS;5002209;Caprino;685
1989;MS;5002605;Caprino;170
1989;MS;5002704;Caprino;290
1989;MS;5002803;Caprino;428
1989;MS;5002951;Caprino;280
1989;MS;5003108;Caprino;75
1989;MS;5003256;Caprino;181
1989;MS;5003488;Caprino;230
1989;MS;5004007;Caprino;105
1989;MS;5004502;Caprino;234
1989;MS;5005004;Caprino;480
1989;MS;5005152;Caprino;692
1989;MS;5005400;Caprino;54
1989;MS;5006200;Caprino;208
1989;MS;5007307;Caprino;87
1989;MS;5007406;Caprino;428
1989;MS;5007554;Caprino;400
1989;MS;5007703;Caprino;334
1989;MS;5007802;Caprino;580
1989;MS;5008305;Caprino;3700
1989;MS;5000609;Bubalino;1390
1989;MS;5001102;Bubalino;2360
1989;MS;5001508;Bubalino;187
1989;MS;5001904;Bubalino;330
1989;MS;5002159;Bubalino;630
1989;MS;5002209;Bubalino;885
1989;MS;5003454;Bubalino;325
1989;MS;5003751;Bubalino;2340
1989;MS;5006903;Bubalino;495
1989;MS;5007406;Bubalino;272
1989;MS;5007950;Bubalino;527
1989;MS;5007976;Bubalino;2304
1989;MS;5008305;Bubalino;350
1989;MS;5006606;Codornas;210
1989;MS;5007109;Codornas;25
1989;MS;5000203;Suíno - total;5935
1989;MS;5001243;Suíno - total;5780
1989;MS;5001508;Suíno - total;3899
1989;MS;5002001;Suíno - total;3653
1989;MS;5002803;Suíno - total;4890
1989;MS;5002951;Suíno - total;9469
1989;MS;5003108;Suíno - total;4791
1989;MS;5003207;Suíno - total;13197
1989;MS;5003454;Suíno - total;5800
1989;MS;5004106;Suíno - total;6100
1989;MS;5004304;Suíno - total;3530
1989;MS;5004700;Suíno - total;9279
1989;MS;5005103;Suíno - total;1920
1989;MS;5005400;Suíno - total;10600
1989;MS;5005707;Suíno - total;4187
1989;MS;5006358;Suíno - total;2458
1989;MS;5007109;Suíno - total;3988
1989;MS;5007406;Suíno - total;7259
1989;MS;5007695;Suíno - total;9263
1989;MS;5007802;Suíno - total;5170
1989;MS;5008305;Suíno - total;12600
1989;MS;5008404;Suíno - total;5483
1989;MS;5000203;Galináceos - galinhas;10100
1989;MS;5000609;Galináceos - galinhas;25423
1989;MS;5000906;Galináceos - galinhas;7650
1989;MS;5002001;Galináceos - galinhas;8300
1989;MS;5002100;Galináceos - galinhas;7000
1989;MS;5002159;Galináceos - galinhas;12150
1989;MS;5002209;Galináceos - galinhas;11610
1989;MS;5002704;Galináceos - galinhas;35470
1989;MS;5003504;Galináceos - galinhas;9420
1989;MS;5003702;Galináceos - galinhas;88175
1989;MS;5003801;Galináceos - galinhas;19050
1989;MS;5004007;Galináceos - galinhas;8330
1989;MS;5005004;Galináceos - galinhas;12325
1989;MS;5005608;Galináceos - galinhas;28410
1989;MS;5006200;Galináceos - galinhas;13473
1989;MS;5006903;Galináceos - galinhas;8960
1989;MS;5007109;Galináceos - galinhas;4910
1989;MS;5007208;Galináceos - galinhas;23626
1989;MS;5007505;Galináceos - galinhas;10330
1989;MS;5007554;Galináceos - galinhas;12000
1989;MS;5007703;Galináceos - galinhas;15450
1989;MS;5007901;Galináceos - galinhas;17212
1989;MS;5007935;Galináceos - galinhas;3028
1989;MS;5007950;Galináceos - galinhas;4060
1989;MS;5007976;Galináceos - galinhas;7030
2011;MS;5000856;Bovino;95735
2011;MS;5000906;Bovino;99237
2011;MS;5001003;Bovino;186766
2011;MS;5001243;Bovino;50332
2011;MS;5001508;Bovino;237781
2011;MS;5002407;Bovino;117165
2011;MS;5002803;Bovino;278102
2011;MS;5003108;Bovino;208452
2011;MS;5003157;Bovino;85695
2011;MS;5003207;Bovino;1700651
2011;MS;5003256;Bovino;251804
2011;MS;5003504;Bovino;11932
2011;MS;5003702;Bovino;192538
2011;MS;5003801;Bovino;17910
2011;MS;5004304;Bovino;282985
2011;MS;5004502;Bovino;43797
2011;MS;5004809;Bovino;45612
2011;MS;5005004;Bovino;206051
2011;MS;5005103;Bovino;171714
2011;MS;5005251;Bovino;56512
2011;MS;5006259;Bovino;86105
2011;MS;5007505;Bovino;139767
2011;MS;5007554;Bovino;522092
2011;MS;5007802;Bovino;202853
2011;MS;5007935;Bovino;128515
2011;MS;5007976;Bovino;86175
2011;MS;5008305;Bovino;657781
2011;MS;5000252;Equino;3250
2011;MS;5001003;Equino;4325
2011;MS;5001904;Equino;4038
2011;MS;5002308;Equino;6058
2011;MS;5002407;Equino;2980
2011;MS;5002605;Equino;6856
2011;MS;5002704;Equino;10110
2011;MS;5002951;Equino;3149
2011;MS;5003306;Equino;6325
2011;MS;5003702;Equino;4590
2011;MS;5004007;Equino;1740
2011;MS;5004700;Equino;3010
2011;MS;5004809;Equino;988
2011;MS;5004908;Equino;3356
2011;MS;5005400;Equino;4520
2011;MS;5005806;Equino;6679
2011;MS;5006200;Equino;5890
2011;MS;5007208;Equino;3504
2011;MS;5007695;Equino;3218
2011;MS;5007802;Equino;4295
2011;MS;5007950;Equino;2737
2011;MS;5007976;Equino;1455
2011;MS;5000906;Caprino;193
2011;MS;5001508;Caprino;5538
2011;MS;5002951;Caprino;238
2011;MS;5003306;Caprino;297
2011;MS;5003504;Caprino;86
2011;MS;5003900;Caprino;338
2011;MS;5004403;Caprino;502
2011;MS;5004700;Caprino;120
2011;MS;5005004;Caprino;326
2011;MS;5005681;Caprino;115
2011;MS;5005806;Caprino;1256
2011;MS;5006259;Caprino;202
2011;MS;5006358;Caprino;308
2011;MS;5006408;Caprino;550
2011;MS;5007109;Caprino;882
2011;MS;5007406;Caprino;1032
2011;MS;5001508;Bubalino;432
2011;MS;5001904;Bubalino;40
2011;MS;5002308;Bubalino;40
2011;MS;5002407;Bubalino;79
2011;MS;5003108;Bubalino;38
2011;MS;5003157;Bubalino;67
2011;MS;5003207;Bubalino;3219
2011;MS;5003801;Bubalino;34
2011;MS;5004304;Bubalino;75
2011;MS;5004403;Bubalino;171
2011;MS;5004601;Bubalino;25
2011;MS;5004700;Bubalino;9
2011;MS;5005103;Bubalino;63
2011;MS;5005608;Bubalino;656
2011;MS;5005681;Bubalino;65
2011;MS;5005806;Bubalino;92
